,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16052,35,,B2,427 BEACH 69TH STREET,,11692,2,0,2,"4,000","1,976",1920,1,B2,0,4/21/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16052,50,,B3,69-28 GOUVERNEUR AVENUE,,11692,2,0,2,"3,000","1,610",1930,1,B3,"555,000",7/20/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16058,37,,B2,72-54 ALMEDA AVENUE,,11692,2,0,2,"3,000","2,001",1998,1,B2,"643,877",3/15/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16058,59,,B2,N/A HILLMEYER AVENUE,,11692,2,0,2,"2,500","2,142",2000,1,B2,"916,425",11/30/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16058,62,,B2,N/A HILLMEYER AVENUE,,11692,2,0,2,"2,500","2,142",2022,1,B2,"934,000",12/21/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,19,,B2,613 BARBADOES DRIVE,,11692,2,0,2,"2,800","2,094",2022,1,B2,"936,790",1/30/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,20,,B2,611 BARBADOES DRIVE,,11692,2,0,2,"3,000","2,094",2022,1,B2,"936,790",1/31/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,23,,B2,605 BARBADOES DRIVE,,11692,2,0,2,"2,800","2,094",2022,1,B2,"936,790",1/6/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16078,21,,B2,321 BEACH 73RD STREET,,11692,2,0,2,"4,000","4,201",1920,1,B2,0,4/21/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16090,68,,B2,208 BEACH BREEZE LANE,,11692,2,0,2,"1,964","2,905",2004,1,B2,"999,000",8/24/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16091,28,,B2,7618 AQUATIC DRIVE,,11692,2,0,2,"2,161","2,905",2004,1,B2,"56,004",10/5/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16092,11,,B2,7006 SANDY DUNE WAY,,11692,2,0,2,"3,832","2,560",2007,1,B2,"655,500",7/28/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16092,105,,B2,7209 CATAMARAN WAY,,11692,2,0,2,"2,384","2,920",2007,1,B2,0,11/21/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16092,127,,B2,7222 WATER WAY,,11692,2,0,2,"3,842","3,144",2007,1,B2,"483,643",2/13/23
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16096,11,,B2,73-19 LIGHTHOUSE DRIVE,,11692,2,0,2,"1,834","2,970",2003,1,B2,"670,000",11/29/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15838,39,,C0,357 BEACH 46 STREET,,11691,3,0,3,"3,804","3,960",2007,1,C0,"1,010,000",7/31/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15903,34,,C0,171 BEACH 60 STREET,,11692,3,0,3,"2,000","3,120",2005,1,C0,"724,500",4/28/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,21,,C0,308 BEACH 66 STREET,,11692,3,0,3,"2,900","1,960",2002,1,C0,"596,000",5/24/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,21,,C0,308 BEACH 66TH STREET,,11692,3,0,3,"2,900","1,960",2002,1,C0,0,8/30/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,22,,C0,312 BEACH 66 STREET,,11692,3,0,3,"2,700","1,960",2002,1,C0,"786,000",9/12/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15916,60,,C0,335 BEACH 68TH STREET,,11692,3,0,3,"4,000","1,899",1910,1,C0,"740,000",12/13/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15916,64,,C0,327 BEACH 68TH ST,,11692,3,0,3,"4,000","2,706",1910,1,C0,0,6/7/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16029,68,,C0,607 BEACH 68 STREET,,11692,3,0,3,"2,750","2,016",1960,1,C0,0,10/20/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16040,30,,C0,462 BEACH 67 STREET,,11692,3,0,3,"4,000","2,362",1920,1,C0,0,8/25/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16041,1,,C0,67-18 BEACH CHANNEL DRIVE,,11692,3,0,3,"4,000","3,051",1920,1,C0,"450,000",6/13/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16041,1,,C0,67-18 BEACH CHANNEL DRIVE,,11692,3,0,3,"4,000","3,051",1920,1,C0,"633,000",10/11/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16042,14,,C0,430 BEACH 69TH,,11692,3,0,3,"4,000","4,039",1920,1,C0,0,10/2/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16042,38,,C0,467 BEACH 68TH STREET,,11692,3,0,3,"4,000","2,756",1910,1,C0,0,6/16/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16042,50,,C0,445 BEACH 68TH STREET,,11692,3,0,3,"4,000","2,316",1930,1,C0,"999,999",9/1/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16053,43,,C0,69-18 BEACH CHANNEL DRIVE,,11692,3,0,3,"4,000","3,494",1910,1,C0,"640,000",6/15/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16064,22,,C0,72-15 ALMEDA AVENUE,,11692,3,0,3,"4,000","2,259",1915,1,C0,"875,000",6/29/23
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16081,26,,C0,325 BEACH 69TH STREET,,11692,3,0,3,"4,000","4,126",1920,1,C0,"740,000",10/11/23
4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15931,1011,,R3,"118 BEACH 60TH STREET, 101",101,11692,1,,1,,,2007,1,R3,"430,000",7/3/23
4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15931,1014,,R3,"133 BEACH 59 STREET, 102A",102A,11692,1,,1,,,2007,1,R3,"520,000",2/28/23
4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15932,1003,,R3,"60-18 BEACH FRONT ROAD, 88",88,11692,1,,1,,,2007,1,R3,"425,000",1/12/23
4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1033,,R3,"123 BEACH 61 STREET, 82",82,11692,1,,1,,,2007,1,R3,"430,000",10/19/23
4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1055,,R3,"6110 BEACH FRONT ROAD, 72",72,11692,1,,1,,,2007,1,R3,"435,000",8/22/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1,15965,12,,B2,416 BEACH 44 STREET,,11691,2,0,2,"2,169",0,2023,1,V0,"75,000",7/31/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,15966,8,,V0,448 BEACH 45 STREET,,11691,0,0,0,"1,825",0,,1,V0,"20,000",3/27/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16034,50,,V0,N/A BEACH 67 STREET,,11692,0,0,0,"4,000",0,,1,V0,0,9/6/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16049,22,,V0,N/A BEACH 69 STREET,,11692,0,0,0,"10,400",0,,1,V0,"1,300,000",3/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16049,30,,V0,N/A BEACH 69 STREET,,11692,0,0,0,"6,000",0,,1,V0,"1,300,000",3/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16058,39,,V0,7256 ALMEDA AVE,,11692,0,0,0,"3,000",0,,1,V0,"945,000",11/20/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16064,16,,V0,N/A ALMEDA AVENUE,,11692,0,0,0,"2,000",0,,1,V0,"650,000",2/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16064,17,,V0,N/A ALMEDA AVENUE,,11692,0,0,0,"2,000",0,,1,V0,"650,000",2/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16064,18,,V0,N/A ALMEDA AVENUE,,11692,0,0,0,"2,000",0,,1,V0,"650,000",2/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16064,19,,V0,N/A ALMEDA AVENUE,,11692,0,0,0,"2,000",0,,1,V0,"650,000",2/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16064,20,,V0,N/A ALMEDA AVENUE,,11692,0,0,0,"4,000",0,,1,V0,"650,000",2/16/23
4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,16065,47,,V0,N/A BEACH 72 STREET,,11692,0,0,0,"2,815",0,,1,V0,"85,000",9/19/23
4,ARVERNE,22 STORE BUILDINGS,4,16088,1,,K1,73-17 BEACH CHANNEL DRIVE,,11692,0,1,1,"4,386","4,315",2020,4,K1,0,9/18/23
4,ARVERNE,22 STORE BUILDINGS,4,16088,2,,K1,73-13 BEACH CHANNEL DRIVE,,11692,0,1,1,"4,413","4,411",2019,4,K1,0,8/23/23
4,ARVERNE,29 COMMERCIAL GARAGES,4,16013,1,,G7,N/A BEACH CHANNEL DRIVE,,,0,0,0,"32,939",0,,4,G7,"5,600,000",2/2/23
4,ARVERNE,31 COMMERCIAL VACANT LAND,2,15843,1,,D6,5119 BEACH CHANNEL DRIVE,,11691,290,4,294,"49,782",0,2023,4,V6,"11,500,000",6/26/23
4,ARVERNE,31 COMMERCIAL VACANT LAND,4,15845,4,,V1,N/A ROCKAWAY BEACH BLVD,,11691,0,0,0,"2,681",0,,4,V1,"117,675",12/1/23
4,ARVERNE,31 COMMERCIAL VACANT LAND,4,16063,1,,V1,N/A ALMEDA AVENUE,,11692,0,0,0,"13,500",0,,4,V1,"780,000",2/22/23
4,ARVERNE,31 COMMERCIAL VACANT LAND,4,16063,10,,V1,N/A ALMEDA AVENUE,,11692,0,0,0,"4,000",0,,4,V1,"780,000",2/22/23
4,ARVERNE,36 OUTDOOR RECREATIONAL FACILITIES,4,16063,27,,Q8,N/A BURCHELL AVENUE,,11692,0,0,0,"17,600",0,,4,Q8,"780,000",2/22/23
4,ARVERNE,41 TAX CLASS 4 - OTHER,4,16065,75,,Z9,72-58 ELIZABETH AVENUE,,11692,0,1,1,"21,850",0,1930,4,Z9,"1,579,500",2/22/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,506,13,,A1,11-47 30TH ROAD,,11102,1,0,1,"2,800","1,980",1920,1,A1,"1,206,000",5/2/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,515,118,,A5,30-21 12TH STREET,,11102,1,0,1,602,"1,000",1910,1,A5,"645,000",4/10/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,565,9,,A5,23-18 33RD AVENUE,,11106,1,0,1,"1,602","1,224",1945,1,A5,0,8/7/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,572,31,,A1,23-12 30TH AVENUE,,11102,1,0,1,"2,888","1,701",1920,1,A1,"1,250,000",11/14/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,584,21,,A5,34-19 28TH STREET,,11106,1,0,1,"2,000","1,200",1945,1,A5,0,11/20/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,595,32,,S1,28-46 31ST STREET,,11102,1,1,2,"2,000","2,400",1928,1,S1,"1,850,000",5/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,598,19,,A2,26-37 30TH STREET,,11102,1,0,1,"2,500",902,1930,1,A2,"10,500,000",2/1/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,598,63,,S0,2592A 31ST STREET,,11102,1,2,3,"1,875","3,644",1915,1,S0,"2,580,000",3/16/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,611,4,,S1,31-01 34TH AVENUE,,11106,1,1,2,"1,800","2,800",1935,1,S1,"2,000,000",10/11/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,612,12,,A5,32-67 32ND STREET,,11106,1,0,1,"1,900","2,065",1945,1,A5,0,11/6/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,615,46,,A1,30-24 32ND ST,,11102,1,0,1,"2,523","1,032",1910,1,A1,"1,205,000",9/5/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,625,8,,S1,33-03 31ST AVENUE,,11106,1,1,2,"1,900","2,356",1927,1,S1,"1,545,000",3/10/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,633,49,,A1,25-30 36TH STREET,,11103,1,0,1,"2,521","1,218",1920,1,A1,"1,040,000",11/28/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,647,69,,A2,32-80 37 ST,,11103,1,0,1,"2,500",800,1901,1,A2,0,1/31/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,650,53,,A5,30-20 36TH STREET,,11103,1,0,1,"2,000","1,800",1930,1,A5,"1,425,000",1/10/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,651,52,,S1,30-18 37TH STREET,,11103,1,1,2,"2,462","2,720",1925,1,S1,0,12/10/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,652,47,,A5,24-58 37TH STREET,,11103,1,0,1,"2,067","2,078",1945,1,A5,"1,425,000",6/5/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,653,40,,A5,24-49 37TH STREET,,11103,1,0,1,"3,736","2,214",1910,1,A5,"998,500",6/8/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,655,11,,A5,32-65 37TH STREET,,11103,1,0,1,"1,725",856,1901,1,A5,0,4/28/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,659,35,,A5,30-27 37TH STREET,,11103,1,0,1,"1,995","1,395",1940,1,A5,"1,060,000",12/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,659,39,,A5,30-17 37TH STREET,,11103,1,0,1,"1,411","1,395",1940,1,A5,"958,000",1/17/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,659,128,,A5,3043 37TH STREET,,11103,1,0,1,"1,997","1,395",1940,1,A5,0,8/23/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,685,30,,A1,25-39 41ST STREET,,11103,1,0,1,"6,000","2,127",1925,1,A1,"2,250,000",3/15/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,689,2,,A5,24-47 43RD STREET,,11103,1,0,1,"1,900","1,264",1930,1,A5,"835,000",11/30/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,698,36,,A1,28-40 43RD STREET,,11103,1,0,1,"2,492","1,880",1954,1,A1,"1,031,000",1/3/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,715,51,,A2,25-18 45TH STREET,,11103,1,0,1,"1,900",802,1955,1,A2,0,3/23/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,720,21,,A5,28-13 46TH STREET,,11103,1,0,1,"1,800","1,584",1940,1,A5,"1,100,000",10/18/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,727,147,,A5,31-20 48TH STREET,,11103,1,0,1,"2,100","2,142",1940,1,A5,0,7/14/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,728,142,,A5,30-27 46TH STREET,,11103,1,0,1,"1,650",764,1901,1,A5,0,12/8/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,730,2,,A5,46-17 28TH AVENUE,,11103,1,0,1,"1,800","1,764",1945,1,A5,"1,125,000",9/8/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,730,56,,A9,25-26 47TH STREET,,11103,1,0,1,"2,200","1,883",1945,1,A9,"1,130,000",10/3/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,730,80,,A5,25-74 47TH STREET,,11103,1,0,1,"2,000","1,925",1945,1,A5,0,1/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,730,85,,A5,25-84 47TH STREET,,11103,1,0,1,"2,000","1,925",1945,1,A5,"1,150,000",8/3/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,732,15,,S1,24-67 46TH STREET,,11103,1,1,2,"2,525","1,584",1920,1,S1,"1,100,000",3/15/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,744,5,,A5,48-13 28TH AVE,,11103,1,0,1,"1,620","1,566",1939,1,A5,"985,000",12/22/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,744,105,,A5,48-11 28TH AVENUE,,11103,1,0,1,"1,620","1,566",1939,1,A5,0,1/11/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,759,43,,A1,22-24 48TH STREET,,11105,1,0,1,"2,000","1,008",1920,1,A1,"846,000",8/18/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,761,14,,A5,21-63 47TH STREET,,11105,1,0,1,"3,925","1,296",1940,1,A5,0,7/20/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,761,46,,A0,21-28 48 STREET,,11105,1,0,1,845,455,1930,1,A0,"499,995",6/29/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,761,67,,A2,21-72 48TH STREET,,11105,1,0,1,"1,697",652,1920,1,A2,"450,000",8/7/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,763,11,,A5,20-63 47TH STREET,,11105,1,0,1,"2,826","1,633",1950,1,A5,0,6/8/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,768,11,,A2,2259 46TH STREET,,11105,1,0,1,"2,120",700,1950,1,A2,0,3/10/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,772,3,,A5,20-71 46TH STREET,,11105,1,0,1,"1,800","1,633",1940,1,A5,"1,275,000",8/1/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,772,81,,A5,4619 21ST AVENUE,,11105,1,0,1,"1,746","1,633",1940,1,A5,0,10/31/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,786,149,,A5,20-30 45TH STREET,,11105,1,0,1,"2,000","1,440",1940,1,A5,"1,292,000",8/9/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,787,28,,A5,20-15 42 STREET,,11105,1,0,1,"2,100",903,1940,1,A5,0,4/3/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,787,44,,A5,2018 43RD STREET,,11105,1,0,1,"2,000","1,320",1940,1,A5,0,5/25/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,797,134,,A5,40-12 21ST AVENUE,,11105,1,0,1,"1,500",900,1900,1,A5,0,12/19/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,798,14,,A5,20-49 41ST STREET,,11105,1,0,1,"1,600","1,144",1900,1,A5,"875,000",8/14/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,798,38,,A5,20-16 42ND STREET,,11105,1,0,1,"2,500","1,892",1920,1,A5,0,10/17/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,799,59,,A1,20-68 41ST STREET,,11105,1,0,1,"2,500","1,320",1930,1,A1,0,5/9/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,803,8,,S1,23-83 38TH STREET,,11105,1,1,2,"2,500","2,500",1930,1,S1,0,2/11/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,807,22,,A5,21-29 38TH STREET,,11105,1,0,1,"2,000","1,335",1925,1,A5,0,12/28/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,808,16,,A5,21-45 37TH STREET,,11105,1,0,1,"2,000","1,575",1930,1,A5,"950,000",1/24/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,808,43,,A5,21-24 38 STREET,,11105,1,0,1,"2,000","1,490",1930,1,A5,0,10/28/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,808,123,,A5,2125 37TH STREET,,11105,1,0,1,"2,000","1,675",1930,1,A5,"950,000",1/23/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,820,38,,A2,23-05 35TH STREET,,11105,1,0,1,"1,500","1,035",1930,1,A2,"850,000",6/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,822,57,,A5,22-62 36TH STREET,,11105,1,0,1,"2,000","1,780",1940,1,A5,0,2/20/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,823,44,,A5,21-28 37TH STREET,,11105,1,0,1,"2,000","1,240",1925,1,A5,0,2/2/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,823,165,,S1,3619 DITMARS BLVD,,11105,1,1,2,"1,800","2,016",1925,1,S1,0,4/11/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,828,31,,A5,20-28 35TH STREET,,11105,1,0,1,"2,200","1,232",1935,1,A5,0,8/3/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,828,57,,A5,20-22 36 STREET,,11105,1,0,1,"2,200","1,232",1935,1,A5,"872,000",6/30/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,837,103,,A1,24-37 32ND STREET,,11102,1,0,1,"1,500","2,001",1935,1,A1,"890,000",7/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,837,302,,A1,24-41 32ND STREET,,11102,1,0,1,"1,073","1,848",1935,1,A1,"710,000",7/6/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,845,45,,A5,22-32 29TH STREET,,11105,1,0,1,"2,000","1,760",1920,1,A5,"1,025,000",12/19/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,849,26,,A5,20-47 28TH STREET,,11105,1,0,1,"1,600",960,1945,1,A5,"650,000",10/3/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,859,77,,A5,20-62 28TH STREET,,11105,1,0,1,"1,600",960,1945,1,A5,"1,136,000",10/27/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,860,48,,A5,20-22 27TH STREET,,11105,1,0,1,"1,600",960,1930,1,A5,0,1/12/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,864,32,,A5,23-13 CRESCENT STREET,,11105,1,0,1,"2,000","1,344",1925,1,A5,0,11/13/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,864,131,,A5,23-15 CRESCENT STREET,,11105,1,0,1,"2,000","1,344",1925,1,A5,"1,295,000",5/1/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,865,126,,A5,23-29 24TH STREET,,11105,1,0,1,"2,000","1,344",1920,1,A5,0,11/8/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,867,57,,A5,22-64 CRESCENT STREET,,11105,1,0,1,"2,000","1,340",1920,1,A5,"1,300,000",10/12/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,867,102,,S1,24-05 23RD AVENUE,,11105,1,1,2,"1,858","1,872",1920,1,S1,"1,085,000",10/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,867,107,,A5,22-63 24TH STREET,,11105,1,0,1,"2,000","1,340",1910,1,A5,"1,150,000",2/17/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,872,67,,A9,25-26 CRESCENT STREET,,11102,1,0,1,"5,033",740,1925,1,A9,0,4/4/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,873,42,,A5,23-14 24TH AVENUE,,11102,1,0,1,"1,900","1,184",1950,1,A5,"1,330,000",2/10/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,875,39,,A5,23-02 23RD AVENUE,,11105,1,0,1,"2,000","1,340",1930,1,A5,"1,215,000",3/7/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,876,72,,A5,23-38 23RD STREET,,11105,1,0,1,"2,000","1,290",1930,1,A5,"1,290,000",5/24/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,876,87,,A5,21-12 23RD AVENUE,,11105,1,0,1,"2,060","1,314",1930,1,A5,"1,190,000",2/22/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,876,88,,A5,21-14 23RD AVENUE,,11105,1,0,1,"2,060","1,290",1930,1,A5,"1,260,000",12/20/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,876,89,,A5,21-16 23RD AVENUE,,11105,1,0,1,"2,060","1,300",1930,1,A5,0,10/13/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,880,57,,A5,21-10 23RD STREET,,11105,1,0,1,"2,000","1,376",1925,1,A5,"1,050,000",10/6/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,883,14,,A1,21-03 25 ROAD,,11102,1,0,1,"1,388","1,120",1901,1,A1,"850,000",2/2/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,889,93,,A5,19-23 24TH RD,,11102,1,0,1,"2,100","2,160",1950,1,A5,"1,235,000",11/30/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,890,187,,A5,19-18 23RD AVENUE,,11105,1,0,1,"2,072","1,604",1920,1,A5,0,5/25/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,891,81,,A5,19-19 22ND DRIVE,,11105,1,0,1,"1,085","1,152",1930,1,A5,"837,250",1/26/23
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,891,159,,A5,22-62 21ST STREET,,11105,1,0,1,"2,000","1,520",1930,1,A5,"940,000",1/12/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,510,46,,B2,9-06 27TH AVENUE,,11102,2,0,2,"7,776","2,300",1901,1,B2,"2,700,000",10/13/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,511,37,,B1,27-26 14TH STREET,,11102,2,0,2,"2,034","1,836",1930,1,B1,0,3/23/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,517,34,,B3,12-14 30TH DRIVE,,11102,2,0,2,"1,363","1,824",1901,1,B3,"1,200,000",6/5/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,521,31,,B1,33-69 13TH STREET,,11106,2,0,2,"1,279","2,301",1996,1,B1,"1,100,000",6/5/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,528,160,,B2,14-21 33RD ROAD,,11106,2,0,2,"1,527","2,262",1996,1,B2,0,6/16/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,532,32,,B3,14-32 31ST ROAD,,11106,2,0,2,"2,300","1,218",1930,1,B3,"999,900",7/18/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,533,28,,B2,14-12 31ST AVE.,,11106,2,0,2,"2,117","1,672",1930,1,B2,0,6/26/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,533,28,,B2,14-12 31ST AVE.,,11106,2,0,2,"2,117","1,672",1930,1,B2,0,10/30/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,534,26,,S2,30-89 14TH STREET,,11102,2,1,3,"1,900","3,100",1915,1,S2,0,8/30/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,535,2,,B1,14-45 30TH DRIVE,,11102,2,0,2,"3,794","3,216",1905,1,B1,0,8/14/23
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,535,38,,B2,14-32 30TH ROAD,,11102,2,0,2,"3,913","1,572",1910,1,B2,0,9/21/23
